channel_id,call_sign,display_name,city,state,source,site,site_id,match_method,confidence,reason
MrBeanAnimated.uk,,Mr Bean Animated,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-66a2e7fe94b6a49cb5054d7b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
MrBeanLiveAction.uk,,Mr Bean Live Action,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-671a924b79fce6628115432c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
MyTimeMovieNetwork.es,,MyTime Movie Network,,,i.mjh.nz/plex,i.mjh.nz,Plex/es#643054b1fc3be59477853717-64487696af92c31f4a190bc4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
MyTimeMovieNetwork.uk,,MyTime Movie Network,,,i.mjh.nz/plex,i.mjh.nz,Plex/gb#64305451fc3be5947773c339-6448b4e8af92c31f4a190c25,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
MyTimeMovieNetworkEast.us,,MyTime Movie Network East,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#be3c81de355c56f89cbf99301735cfd2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
MysteryTV.us,,Mystery TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#61c4a09d6c959f0007189c93,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Mythbusters.us,,Mythbusters,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#371cb30d8bc233daa176ab253a8e6c02,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
N24Doku.de,,N24 Doku,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#60080e8a4bf36000076a81b1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
NBATV.us,,NBA TV,,,tvguide.com,tvguide.com,9200000070,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NBC.us,,NBC,,,tvguide.com,tvguide.com,9233009876,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NBCComedyVault.us,,NBC Comedy Vault,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#4b631847108256fd8c77f6ba3bf3af03,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NBCLX.us,,NBCLX,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USBB40000028E,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
NBCNewsNOW.us,,NBC News NOW,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#b5fe4277ff365ccda0a7d43028d53d90,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NBCSportsNOW.us,,NBC Sports NOW,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#a90a91570ce0536cbb22b591ad7e0da2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NEWKMOVIES.us,,NEW K.MOVIES,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-60d4eddab2fdec002c141131,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
NEWKPOP.us,,NEW K-POP,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-60d4edd7b2fdec002c14112d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
NFLChannel.us,,NFL Channel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#998e7fd5826653fc84880c91e2620a33,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NFLNetwork.us,,NFL Network,,,tvguide.com,tvguide.com,9200004330,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NHLNetwork.us,,NHL Network,,,tvguide.com,tvguide.com,9233009455,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NHRATV.us,,NHRA TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#82bd10ceb52152a7adb6bdc5d776e794,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NOWRock.uk,,NOW Rock,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#6568a78d635c3c0008765f41,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Naruto.us,,Naruto,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#65d5fc39a25d5e00082895c4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
NashBridges.us,,Nash Bridges,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#cb515abf2b733ce38c17b4a1a384d069,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Nashville.us,,Nashville,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-6087ff3ae99ff1002ce1465b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
NationalGeographic.us,,National Geographic,,,tvguide.com,tvguide.com,9233002310,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NationalGeographicWild.us,,National Geographic Wild,,,tvguide.com,tvguide.com,9200004683,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NatureTime.ca,,NatureTime,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#60dd6b1da79e4d0007309455,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
News12NewYork.us,,News12 New York,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5fff49cfb5cd4f0007c2b0dc,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
NewsNation.us,,NewsNation,,,tvguide.com,tvguide.com,9233013251,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NewsWorld.hk,,NewsWorld,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-66bfb2e6144c201b8b61c10f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Newsmax2.us,,Newsmax 2,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#28844a800a4e54909eec9695aa3762b2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NewsmaxTV.us,,Newsmax TV,,,i.mjh.nz/samsung,i.mjh.nz,SamsungTVPlus/us#USBA300028QU,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/samsung guide-source list
NickJr.us,,Nick Jr.,,,tvguide.com,tvguide.com,9233007153,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NickJrPlutoTV.us,,Nick Jr. Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62bdb75c3afd1200079146a6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Nickelodeon.us,,Nickelodeon,,,tvguide.com,tvguide.com,9200006939,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NickelodeonPlutoTV.us,,Nickelodeon Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5ca673e0d0bd6c2689c94ce3,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
Nicktoons.us,,Nicktoons,,,tvguide.com,tvguide.com,9200020469,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
NinjaKidzTV.us,,Ninja Kidz TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#9dd23031622757d1944e4782b2a192ef,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NollyAfrica.uk,,Nolly Africa,,,i.mjh.nz/plex,i.mjh.nz,Plex/ca#647f8d22a2fc3fadb4721685-64b1e1217d4037206787f384,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Nosey.us,,Nosey,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#d216c2141a835cfcbe34a7d1b7d2e078,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
NoticiasRCN.co,,Noticias RCN,,,i.mjh.nz/plex,i.mjh.nz,Plex/us#5e20b730f2f8d5003d739db7-68a8ddec619a0c342c8d6181,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
Novelisima.us,,Novelisima,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#5d1c16bba82b53e69bf979c2fdca4ca8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Now90s00s.uk,,Now 90s00s,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#660c209e19ca71000846cf38,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
OANPlus.us,,OAN Plus,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e29e205ea1fb529f996ad862a2d6724e,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
OEncantadordeCaes.us,,O Encantador de Caes,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#61099df8cee03b00074b2ecf,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
OReinoInfantil.us,,O Reino Infantil,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5f5c216df68f920007888315,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
OnTheCase.us,,On The Case,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#615af74dfe3d8e0007524511,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
OnePiece.us,,One Piece,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5f7790b3ed0c88000720b241,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
OutdoorChannel.us,,Outdoor Channel,,,tvguide.com,tvguide.com,9233003538,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
OuterSphere.us,,OuterSphere,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e6d36fc89adf1de07aa090ec5669e0ca,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
OutsideTV.us,,Outside TV,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#7bdac47dd6dd5204b00b1d0e4cbc9684,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Ovation.us,,Ovation,,,tvguide.com,tvguide.com,9233011240,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
Overtime.us,,Overtime,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#52451c26422c45e087820bb0a13a69ab,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Oxygen.us,,Oxygen,,,tvguide.com,tvguide.com,9200004949,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
PBRRidePass.us,,PBR RidePass,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#60d39387706fe50007fda8e8,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PBS.us,,PBS,,,tvguide.com,tvguide.com,9233004141,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
PBSAntiquesRoadshow.us,,PBS Antiques Roadshow,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#856fca464da0544784204ba8f6161dac,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PBSNature.us,,PBS Nature,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#32fa723f285fc238ae786634f051f972,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PBSTravel.us,,PBS Travel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#94598743eeb76f0dae3caf86ed026deb,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PFLMMA.us,,PFL MMA,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e46ac8cd0299b4c5f1403d999a432561,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PGATour.us,,PGA Tour,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#938d8156a8c45e719f24022d8c1c972c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
Pac12Insider.us,,Pac-12 Insider,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-646c0dfbfb58444e4e1e262d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
ParamountMovieChannel.us,,Paramount Movie Channel,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#e2855d7a70c960c11ab278e386f11921,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
ParamountNetwork.us,,Paramount Network,,,tvguide.com,tvguide.com,9233013810,exact_channel_id,high,channel id matched verbatim in tvguide.com guide-source list
ParamountNetworkdePlutoTV.de,,Paramount Network de Pluto TV,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#68d566603d3a9580eb461251,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ParamountPlusPicks.us,,Paramount+ Picks,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5ff8c708653d080007361b14,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
ParanormalState.us,,Paranormal State,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#60804d85858bd00007c5d591,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PeopleAreAwesome.us,,People Are Awesome,,,i.mjh.nz/plex,i.mjh.nz,Plex/au#697140a85d851f5e69414688-5f0ff263d71dcb00449ec021,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/plex guide-source list
PerryMason.us,,Perry Mason,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#64eddc3485efec00085b0369,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTV80sAction.de,,Pluto TV 80's Action,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#66d717d2abec540008ba7ec4,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTV90sClassics.de,,Pluto TV 90's Classics,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#66b4990746762a00084c2f78,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVALaMexicana.us,,Pluto TV A La Mexicana,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5dfcde52d28b09000a42d7a2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVANIMEGO.de,,Pluto TV ANIME GO!,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#691b3669c48674840c3b832a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAction.de,,Pluto TV Action,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#65004605110545000842035d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAction.se,,Pluto TV Action,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#61c095861782bd000780e0ba,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAction.us,,Pluto TV Action,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#561d7d484dc7c8770484914a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVActionMovies.us,,Pluto TV Action Movies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#62ea3c2e4823db00072788ed,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAdultAnimation.de,,Pluto TV Adult Animation,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#67f68bd2135aeda9ddf0ef54,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAdventure.us,,Pluto TV Adventure,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ca#653bdb0fbdf3cf00089cc395,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAlbertoSordi.de,,Pluto TV Alberto Sordi,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#661f8f01801af800083d9d81,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAlienInvasion.de,,Pluto TV Alien Invasion,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#6462190b7cb4b1000862dd60,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAlienInvasion.se,,Pluto TV Alien Invasion,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#650999b86a841400083bd1ab,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAliens.us,,Pluto TV Aliens,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#6806d65e84f24b70109485fa,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAmericanTrueCrime.de,,Pluto TV American True Crime,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#692ebafce72f03e07e7df985,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAmoryMentiras.us,,Pluto TV Amor y Mentiras,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#698a45156dc3c71eb1ba6599,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnimais.us,,Pluto TV Animais,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#6474aa984cfc2c0008883a92,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnimales.de,,Pluto TV Animales,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#600ae6a78d801e0007117d21,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnimals.de,,Pluto TV Animals,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#5d767ae7b456c8cf265ce922,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnimation.de,,Pluto TV Animation,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#612f761008a9e50007984ba0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnimaux.de,,Pluto TV Animaux,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#60925a44f0350600075a1fdc,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnime.de,,Pluto TV Anime,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#608181d420fc8500075f612a,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnime.us,,Pluto TV Anime,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#bfced9f99e1a685204996285b2788dbc,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PlutoTVAnimeAcao.us,,Pluto TV Anime Acao,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#604b79c558393100078faeef,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAnimeMovies.us,,Pluto TV Anime Movies,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#67ed8f7e443f0671bc2b2368,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAventura.us,,Pluto TV Aventura,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5ddc266f80e3550009136843,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVAventure.de,,Pluto TV Aventure,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#611e7811eb9daf000764cbfd,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVBackcountry.us,,Pluto TV Backcountry,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5cabdf1437b88b26947346b2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVBangBang.us,,Pluto TV Bang Bang,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#663b9dc7cb3ea10008f1a0ce,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVBrigadeCriminelle.de,,Pluto TV Brigade Criminelle,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/fr#684bf01df7d8b74b625b7dd1,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVBritainatWar.de,,Pluto TV Britain at War,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/gb#625e8cb585ef320007806caf,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVBritischeSerien.de,,Pluto TV Britische Serien,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/de#677e5a3d7bffa6000808dbf2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVBudTerence.se,,Pluto TV Bud & Terence,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/dk#65b915b1dc10a40008d53797,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVBuskis.se,,Pluto TV Buskis,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/se#660d5f2a635c75000828855f,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCanalUOL.us,,Pluto TV Canal UOL,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#64b9370b409629000802d32b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCars.us,,Pluto TV Cars,,,i.mjh.nz/roku,i.mjh.nz,Roku/all#b7d49470ce09913c2cb9227708a815a2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/roku guide-source list
PlutoTVCatastrofes.de,,Pluto TV Catastrofes,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#645a309c5a0cd5000873f609,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVChristmastuttolanno.de,,Pluto TV Christmas tutto l'anno,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/it#612e05b885183d0007958101,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineAccion.de,,Pluto TV Cine Accion,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#5f1ac2591dd8880007bb7d6d,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineAccion.us,,Pluto TV Cine Accion,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#5dcb62e63d4d8f0009f36881,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineClasico.de,,Pluto TV Cine Clasico,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#61373bb45168fe000773eecd,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineClasico.us,,Pluto TV Cine Clasico,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/ar#609059dc63be6e0007b4eca6,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineClassicos.us,,Pluto TV Cine Classicos,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#5fa1612a669ba0000702017b,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineComedia.de,,Pluto TV Cine Comedia,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/es#5f1ac8099c49f600076579b2,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineComedia.us,,Pluto TV Cine Comedia,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/us#5f513564e4622a0007c578c0,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
PlutoTVCineComediaRomantica.us,,Pluto TV Cine Comedia Romantica,,,i.mjh.nz/pluto,i.mjh.nz,PlutoTV/br#62545ed3dab4380007582f7c,exact_channel_id,high,channel id matched verbatim in i.mjh.nz/pluto guide-source list
